what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1356123149311
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1356123149311
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1356123149326
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1356123149338
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1356123149339
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1356123149353
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1356123149357
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1356123149372
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1356123149385
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1356123149396
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1356123149417
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1356123149424
os,sysinfo,,,"linux",1356123149436
arch,sysinfo,,,"x86",1356123149437
ws,sysinfo,,,"gtk",1356123149437
locale,sysinfo,,,"ru_RU",1356123149437
processors,sysinfo,,,"2",1356123149437
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1356123149437
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1356123149437
java.specification.name,sysinfo,,,"Java Platform API Specification",1356123149437
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1356123149437
java.specification.version,sysinfo,,,"1.6",1356123149437
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1356123149437
java.version,sysinfo,,,"1.6.0_24",1356123149437
java.vm.info,sysinfo,,,"mixed mode, sharing",1356123149437
java.vm.name,sysinfo,,,"OpenJDK Client VM",1356123149437
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1356123149437
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1356123149437
java.vm.specification.version,sysinfo,,,"1.0",1356123149437
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1356123149437
java.vm.version,sysinfo,,,"20.0-b12",1356123149437
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1356123150561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356123153154
