what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878103712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878107823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878130809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878132204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878134203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878135780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878136292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878137447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878221117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878222751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878224437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878227579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878230602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878232266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878235557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878236360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878238545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878249163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878255004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878257188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878264526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878265872
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1354878282123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878284220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878454404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878485064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878730022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878765199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878873526
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1354878878884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878881835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878917835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878923385
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1354878929476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878929490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878935734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878941866
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354878942076
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354878942129
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354878943153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878946431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354878970283
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354878970423
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354878970477
